nodes_table_size,root_table_size,poids_table_size,db_size,nodes_count,root_count,poids_count,tree_build_time
12738560,950272,8413184,46379823,58108,292,37376,1.0348651999956928
12877824,958464,8503296,46764847,58904,296,37888,1.0497576000052504
13025280,966656,8503296,47084335,59700,300,38400,1.0325914999993984
13172736,991232,8503296,47444783,60496,304,38912,1.0484268000000156
13303808,999424,8503296,49828655,61292,308,39424,1.0625402000150643
13451264,1007616,8503296,50172719,62088,312,39936,1.0473300000012387
13598720,1024000,8503296,50492207,62884,316,40448,1.1557959000056144
13729792,1032192,8503296,50795311,63680,320,40960,1.222746699990239
13877248,1040384,8527872,51147567,64476,324,41472,1.1023532999970485
14008320,1056768,8527872,51450671,65272,328,41984,1.0375980000244454
14131200,1064960,8552448,51778351,66068,332,42496,1.0615391999890562
14286848,1073152,8724480,52286255,66864,336,43008,1.01695779999136
14417920,1089536,8880128,52753199,67660,340,43520,1.1300361000176053
14548992,1097728,9027584,53211951,68456,344,44032,1.1007148000062443
14680064,1105920,9166848,53654319,69252,348,44544,1.0393182999978308
14819328,1122304,9355264,54162223,70048,352,45056,1.0427232999936678
14966784,1130496,9502720,54637359,70844,356,45568,1.0719443999987561
15097856,1138688,9625600,55063343,71640,360,46080,1.0675073000020348
15245312,1155072,9748480,55538479,72436,364,46592,1.0594515000120737
15384576,1163264,9887744,55972655,73232,368,47104,1.0330952999938745
15515648,1171456,10035200,56415023,74028,372,47616,1.0212108999839984
15654912,1196032,10166272,56906543,74824,376,48128,1.0316972000000533
15785984,1204224,10190848,57234223,75620,380,48640,1.036457900016103
15941632,1212416,10190848,57570095,76416,384,49152,1.1084845000004862
16064512,1236992,10190848,57873199,77212,388,49664,1.136802799999714
16211968,1245184,10190848,58200879,78008,392,50176,1.0722560999856796
16334848,1253376,10190848,58503983,78804,396,50688,1.07857939999667
18554880,1269760,10190848,60945199,79600,400,51200,1.0235007999872323
18694144,1277952,10190848,61362991,80396,404,51712,1.0314570000045933
18817024,1302528,10190848,61772591,81192,408,52224,1.0344201999832876
18956288,1318912,10190848,62206767,81988,412,52736,1.0347540999937337
19087360,1327104,10240000,62616367,82784,416,53248,1.3058524999942165
19243008,1335296,10387456,63132463,83580,420,53760,1.045076499984134
19365888,1351680,10543104,63648559,84376,424,54272,1.0187544999935199
19521536,1359872,10682368,64115503,85172,428,54784,1.0410672000143677
19652608,1368064,10870784,64647983,85968,432,55296,1.01933260000078
19791872,1384448,11034624,65155887,86764,436,55808,1.0667282000067644
19947520,1392640,11182080,65655599,87560,440,56320,1.0710627000080422
20078592,1400832,11337728,66122543,88356,444,56832,1.0667216000147164
20226048,1417216,11493376,66597679,89152,448,57344,1.0825254999799654
20357120,1433600,11649024,67072815,89948,452,57856,1.0622192999871913
20512768,1441792,11796480,67564335,90744,456,58368,1.091073099989444
20652032,1458176,11952128,68039471,91540,460,58880,1.0218060000042897
20791296,1466368,12099584,68522799,92336,464,59392,1.0659273999917787
20930560,1474560,12271616,68997935,93132,468,59904,1.0820978000119794
21069824,1490944,12427264,69464879,93928,472,60416,1.0547798000043258
21192704,1499136,12607488,69964591,94724,476,60928,1.0901701000111643
21331968,1507328,12771328,70431535,95520,480,61440,1.1152506000071298
21479424,1523712,12926976,70931247,96316,484,61952,1.1336948999960441
21602304,1531904,13107200,71398191,97112,488,62464,1.1022609999927226
21741568,1540096,13312000,71914287,97908,492,62976,1.0312935000110883
21872640,1556480,13492224,72422191,98704,496,63488,1.0826177999842912
22028288,1564672,13664256,72921903,99500,500,64000,1.064340999990236
22167552,1572864,13860864,73446191,100296,504,64512,1.0828913000004832
22315008,1597440,13877248,73782063,101092,508,65024,1.0613004000042565
22470656,1605632,13877248,74117935,101888,512,65536,1.0500597000063863
22618112,1613824,13877248,74445615,102684,516,66048,1.0625372999929823
22790144,1630208,13877248,74797871,103480,520,66560,1.0377991999848746
22978560,1638400,13877248,75174703,104276,524,67072,1.0824392999929842
23142400,1654784,13877248,75510575,105072,528,67584,1.1035422999993898
23347200,1671168,13877248,75895599,105868,532,68096,1.0908227000036277
23543808,1679360,13877248,76280623,106664,536,68608,1.0828018999891356
23691264,1687552,13877248,76591919,107460,540,69120,1.108708799991291
23855104,1703936,13877248,76952367,108256,544,69632,1.0607389000069816
24051712,1712128,13893632,77329199,109052,548,70144,1.0554964000184555
24240128,1720320,13893632,77689647,109848,552,70656,0.9844406999764033
24395776,1736704,13918208,78066479,110644,556,71168,1.0069655000115745
24551424,1744896,13950976,78418735,111440,560,71680,1.0190247000136878
24682496,1753088,14008320,78803759,112236,564,72192,1.0336982999870088
24846336,1769472,14163968,79287087,113032,568,72704,1.0914889999839943
24985600,1785856,14319616,79762223,113828,572,73216,1.0347776999988127
25149440,1794048,14508032,80311087,114624,576,73728,1.0173702000174671
25280512,1810432,14704640,80810799,115420,580,74240,1.0078853000013623
25444352,1818624,14852096,81302319,116216,584,74752,1.0036641999904532
25575424,1826816,15040512,81793839,117012,588,75264,1.053737500013085
25731072,1843200,15196160,82285359,117808,592,75776,1.027106499997899
25853952,1851392,15409152,82801455,118604,596,76288,1.0007905999955256
26009600,1859584,15581184,83301167,119400,600,76800,1.0618169000081252
26132480,1884160,15769600,83825455,120196,604,77312,1.0100305999803822
26271744,1892352,15925248,84276015,120992,608,77824,1.0154495000024326
26402816,1900544,16089088,84742959,121788,612,78336,1.0296464999846648
26542080,1916928,16285696,89469743,122584,616,78848,1.0195636000134982
26681344,1925120,16457728,89953071,123380,620,79360,0.9730215000163298
26828800,1933312,16613376,90444591,124176,624,79872,1.032309999980498
26951680,1949696,16793600,90911535,124972,628,80384,1.0102737999986857
27082752,1957888,16982016,91403055,125768,632,80896,0.9785548000072595
27222016,1966080,17047552,91812655,126564,636,81408,1.0561911000113469
27377664,1982464,17047552,92140335,127360,640,81920,1.0228068999713287
27516928,1990656,17047552,92459823,128156,644,82432,1.028382699994836
27656192,1998848,17047552,92771119,128952,648,82944,1.0532167000055779
27795456,2015232,17047552,93090607,129748,652,83456,1.0501823000086006
27918336,2023424,17047552,93393711,130544,656,83968,1.055193700012751
28073984,2031616,17047552,93713199,131340,660,84480,1.0518475999997463
28205056,2048000,17047552,94057263,132136,664,84992,1.0187327000021469
28352512,2056192,17047552,94360367,132932,668,85504,1.0640058999997564
28491776,2064384,17047552,94663471,133728,672,86016,1.047139700007392
28622848,2088960,17047552,95015727,134524,676,86528,1.0743496999784838
28745728,2097152,17080320,95343407,135320,680,87040,1.0057224000047427
28893184,2105344,17088512,95679279,136116,684,87552,1.006611899996642
29024256,2121728,17096704,95990575,136912,688,88064,1.225017899996601
29179904,2129920,17154048,96383791,137708,692,88576,0.986638700007461
29310976,2138112,17301504,96842543,138504,696,89088,0.9875131000007968
29450240,2154496,17457152,97317679,139300,700,89600,1.0062101000221446
29581312,2162688,17588224,97760047,140096,704,90112,1.0072788000106812
29712384,2170880,17711104,98186031,140892,708,90624,1.0456673000007868
29876224,2187264,17883136,98702127,141688,712,91136,1.01322049999726
29999104,2195456,18022400,99144495,142484,716,91648,1.031812600005651
30138368,2203648,18153472,99586863,143280,720,92160,1.0224363000015728
30277632,2220032,18333696,100111151,144076,724,92672,1.0148195000074338
30408704,2228224,18489344,100553519,144872,728,93184,1.0677406000031624
30564352,2236416,18661376,101045039,145668,732,93696,1.0402433999988716
30695424,2252800,18808832,101536559,146464,736,94208,1.0139469999994617
30842880,2260992,18972672,102011695,147260,740,94720,1.004277500003809
30965760,2269184,19111936,102454063,148056,744,95232,1.0480060999980196
31121408,2285568,19259392,102937391,148852,748,95744,1.0696598000067752
31277056,2301952,19415040,103428911,149648,752,96256,1.0605646000185516
31416320,2318336,19554304,103895855,150444,756,96768,1.0183588000072632
31580160,2334720,19709952,104387375,151240,760,97280,1.0355057000124361
31703040,2342912,19857408,104854319,152036,764,97792,0.9635308000142686
31858688,2351104,20004864,105321263,152832,768,98304,1.015456399996765
31997952,2367488,20152320,105780015,153628,772,98816,0.9886134999978822
32137216,2383872,20299776,106271535,154424,776,99328,1.057280000008177
32292864,2392064,20439040,106738479,155220,780,99840,1.0210710000246763
32432128,2408448,20570112,107205423,156016,784,100352,1.0007255999953486
32571392,2416640,20725760,107664175,156812,788,100864,1.016366099996958
32727040,2424832,20914176,108180271,157608,792,101376,1.0584109000046737
33898496,2441216,21061632,109695791,158404,796,101888,1.0268405000097118
34037760,2449408,21217280,110187311,159200,800,102400,1.0420463000191376
34168832,2457600,21364736,110670639,159996,804,102912,0.9905098999734037
34316288,2473984,21389312,111113007,160792,808,103424,1.041211400006432
34430976,2482176,21389312,111489839,161588,812,103936,1.0097597000130918
34578432,2490368,21389312,111891247,162384,816,104448,1.050116500002332
34709504,2506752,21389312,112317231,163180,820,104960,0.9714276000158861
34865152,2514944,21389312,112751407,163976,824,105472,1.0466833999962546
35004416,2531328,21389312,113161007,164772,828,105984,0.9857273999950849
35160064,2547712,21389312,113546031,165568,832,106496,1.000043599982746
35291136,2555904,21389312,113955631,166364,836,107008,1.0312339999945834
35430400,2564096,21389312,114340655,167160,840,107520,1.003837399999611
35553280,2580480,21389312,114733871,167956,844,108032,1.037718000006862
35700736,2588672,21397504,115118895,168752,848,108544,1.0639231999812182
35848192,2596864,21397504,115462959,169548,852,109056,0.9769055999931879
35987456,2613248,21397504,115831599,170344,856,109568,1.053071300004376
36126720,2621440,21405696,116167471,171140,860,110080,0.9954338999814354
36257792,2629632,21413888,116503343,171936,864,110592,0.9831878999830224
36413440,2646016,21430272,116871983,172732,868,111104,1.1359904000128154
36544512,2654208,21438464,117199663,173528,872,111616,1.0476020999776665
36700160,2662400,21438464,117543727,174324,876,112128,1.0353800999873783
36814848,2678784,21446656,117846831,175120,880,112640,1.0068160999799147
36962304,2686976,21495808,118231855,175916,884,113152,1.0179737000144087
37101568,2695168,21626880,118706991,176712,888,113664,0.987998799973866
37232640,2711552,21774336,119173935,177508,892,114176,1.0058760999818332
37371904,2719744,21905408,119624495,178304,896,114688,1.0471356000052765
37502976,2727936,22052864,120075055,179100,900,115200,1.0126535999879707
37625856,2752512,22216704,120566575,179896,904,115712,1.009360399999423
37773312,2760704,22364160,121033519,180692,908,116224,1.0111680999980308
37904384,2768896,22495232,121467695,181488,912,116736,0.9965838000061922
38027264,2785280,22659072,121951023,182284,916,117248,1.0216274999838788
38191104,2793472,22814720,122442543,183080,920,117760,0.9946865999954753
38330368,2801664,22978560,122934063,183876,924,118272,1.0799812999903224
38461440,2818048,23126016,123376431,184672,928,118784,1.0442134000186343
38617088,2826240,23257088,123835183,185468,932,119296,0.9825754000048619
38748160,2842624,23412736,124326703,186264,936,119808,1.0267901000042912
38895616,2859008,23584768,124818223,187060,940,120320,1.0282955000002403
39026688,2867200,23740416,125285167,187856,944,120832,1.0682764000084717
39182336,2875392,23871488,125743919,188652,948,121344,1.019492999999784
39321600,2891776,24018944,126210863,189448,952,121856,0.985159100004239
39452672,2899968,24150016,126653231,190244,956,122368,1.0256830000143964
39608320,2908160,24289280,127120175,191040,960,122880,1.0097696000011638
39747584,2924544,24469504,127644463,191836,964,123392,1.0510259999718983
39886848,2932736,24649728,128119599,192632,968,123904,1.0331689000013284
40026112,2940928,24821760,128594735,193428,972,124416,1.0316030999820214
40157184,2965504,24993792,129110831,194224,976,124928,1.0373028999892995
40280064,2973696,25165824,129577775,195020,980,125440,1.0075028999999631
40435712,2981888,25346048,130093871,195816,984,125952,1.0127589000039734
40583168,2998272,25534464,130601775,196612,988,126464,1.0226192000263836
40722432,3006464,25722880,131109679,197408,992,126976,1.0195744999800809
41910272,3014656,25894912,132649775,198204,996,127488,1.0555604999826755
42049536,3031040,26075136,133149487,199000,1000,128000,1.008797799993772
42188800,3039232,26238976,133632815,199796,1004,128512,1.0174815999926068
42344448,3047424,26411008,134132527,200592,1008,129024,1.0249533000169322
42483712,3063808,26591232,134632239,201388,1012,129536,1.0479722000018228
42631168,3072000,26771456,135140143,202184,1016,130048,1.0594787999871187
42754048,3080192,26951680,135615279,202980,1020,130560,1.0842035000096075
42893312,3096576,26951680,135967535,203776,1024,131072,1.0771074000222143
43065344,3104768,26951680,136295215,204572,1028,131584,1.0153957000002265
43261952,3112960,26951680,136655663,205368,1032,132096,1.036598300008336
43417600,3129344,26951680,137024303,206164,1036,132608,0.9984669999976177
43630592,3137536,26951680,137401135,206960,1040,133120,1.003984400012996
43835392,3145728,26951680,137786159,207756,1044,133632,1.0730852000124287
44007424,3162112,26951680,138130223,208552,1048,134144,1.0516051000158768
44179456,3178496,26951680,138490671,209348,1052,134656,1.0431890999898314
44408832,3186688,26951680,138900271,210144,1056,135168,0.9910457999794744
44605440,3203072,26951680,139277103,210940,1060,135680,0.9853674000187311
44793856,3211264,26951680,139629359,211736,1064,136192,1.0095920999883674
44957696,3219456,26951680,139981615,212532,1068,136704,1.0373100000142585
45129728,3235840,26951680,140333871,213328,1072,137216,1.010189699998591
45301760,3244032,26951680,140686127,214124,1076,137728,1.0301784999901429
45490176,3252224,26951680,141046575,214920,1080,138240,0.9988982999930158
45654016,3268608,26959872,141390639,215716,1084,138752,1.0522229000052903
45809664,3276800,26976256,141751087,216512,1088,139264,0.9963856999820564
45957120,3284992,26976256,142062383,217308,1092,139776,0.9854780999885406
46088192,3301376,27000832,142422831,218104,1096,140288,1.052803500002483
46260224,3309568,27017216,142783279,218900,1100,140800,1.051362500002142
46440448,3317760,27049984,143151919,219696,1104,141312,1.0210802999790758
46653440,3334144,27066368,143577903,220492,1108,141824,1.0073694000020623
46800896,3342336,27066368,143905583,221288,1112,142336,1.0732449000061024
46948352,3350528,27107328,144274223,222084,1116,142848,0.9823811999813188
47087616,3375104,27246592,144732975,222880,1120,143360,1.021315499994671
47235072,3383296,27426816,145232687,223676,1124,143872,1.011091899999883
47398912,3399680,27598848,145765167,224472,1128,144384,1.0301927000109572
47579136,3416064,27738112,146264879,225268,1132,144896,1.501943699986441
47751168,3424256,27901952,146797359,226064,1136,145408,1.3382699000067078
47874048,3440640,28057600,147256111,226860,1140,145920,1.0287075999949593
48021504,3457024,28205056,147723055,227656,1144,146432,1.018189700000221
48168960,3465216,28409856,148263727,228452,1148,146944,1.0465218999888748
48308224,3473408,28565504,148730671,229248,1152,147456,1.0363273000111803
48455680,3489792,28737536,149246767,230044,1156,147968,1.0244095000089146
48578560,3497984,28901376,149705519,230840,1160,148480,1.0409310000250116
48717824,3506176,29097984,150197039,231636,1164,148992,1.06684509999468
48873472,3522560,29245440,150745903,232432,1168,149504,1.02106339999591
49004544,3530752,29433856,151245615,233228,1172,150016,1.0329649999912363
49143808,3538944,29605888,151737135,234024,1176,150528,1.0463995000172872
49266688,3555328,29818880,152253231,234820,1180,151040,1.0730810999812093
49405952,3563520,30023680,152761135,235616,1184,151552,1.0480965999886394
49537024,3571712,30179328,153236271,236412,1188,152064,1.034597499994561
50733056,3588096,30326784,154751791,237208,1192,152576,1.325798500009114
50880512,3596288,30490624,155251503,238004,1196,153088,1.0269947000197135
51003392,3604480,30687232,155743023,238800,1200,153600,0.9981511999794748
51142656,3629056,30883840,156259119,239596,1204,154112,1.0177810000022873
51265536,3637248,31088640,156775215,240392,1208,154624,1.0239614000020083
51396608,3645440,31236096,157225775,241188,1212,155136,1.0044579999812413
51552256,3661824,31391744,157733679,241984,1216,155648,1.0363150999764912
51683328,3670016,31588352,158225199,242780,1220,156160,1.0892859999730717
51830784,3678208,31752192,158708527,243576,1224,156672,1.0185570000030566
51945472,3694592,31948800,159208239,244372,1228,157184,1.0173332999984268
52084736,3702784,32112640,161780527,245168,1232,157696,1.003276300005382
52215808,3710976,32251904,162247471,245964,1236,158208,0.9774733999802265
52371456,3727360,32423936,162747183,246760,1240,158720,1.0128057000110857
52494336,3735552,32612352,163214127,247556,1244,159232,1.010945600020932
52641792,3743744,32784384,163730223,248352,1248,159744,1.0340223999810405
52764672,3760128,32948224,164197167,249148,1252,160256,1.0407487000047695
52903936,3784704,33120256,164705071,249944,1256,160768,1.0335865000088234
53059584,3792896,33308672,165221167,250740,1260,161280,1.0144620999926701
53198848,3809280,33480704,165704495,251536,1264,161792,1.0116516000125557
53346304,3825664,33636352,166220591,252332,1268,162304,1.044577599997865
53477376,3833856,33824768,166712111,253128,1272,162816,0.9971254999982193
53616640,3858432,33996800,167228207,253924,1276,163328,1.0217814999923576
53755904,3866624,34168832,167711535,254720,1280,163840,0.9789372000086587
53903360,3874816,34340864,168194863,255516,1284,164352,1.0468629999959376
54059008,3891200,34496512,168694575,256312,1288,164864,1.0043975999869872
54181888,3899392,34668544,169161519,257108,1292,165376,1.0168695999891497
54304768,3907584,34865152,169669423,257904,1296,165888,1.0086663999827579
54460416,3923968,35028992,170169135,258700,1300,166400,0.9909569000010379
54591488,3940352,35201024,170636079,259496,1304,166912,1.0039654999854974
54755328,3948544,35201024,170996527,260292,1308,167424,1.0239102999912575
54894592,3964928,35201024,171316015,261088,1312,167936,1.0406991000054404
55025664,3973120,35201024,171627311,261884,1316,168448,1.0466022999898996
55156736,3981312,35201024,171922223,262680,1320,168960,1.018136600003345
55287808,3997696,35201024,172241711,263476,1324,169472,1.05993329998455
55443456,4005888,35201024,172577583,264272,1328,169984,1.0224695000215434
55582720,4014080,35201024,172880687,265068,1332,170496,1.0538999999989755
55730176,4030464,35201024,173232943,265864,1336,171008,1.0149608999781776
55861248,4038656,35201024,173536047,266660,1340,171520,1.026470499986317
55992320,4046848,35201024,173822767,267456,1344,172032,1.0092035999987274
56131584,4063232,35201024,174158639,268252,1348,172544,1.0496636999887414
56254464,4079616,35201024,174469935,269048,1352,173056,0.9697597000049427
56418304,4087808,35201024,174813999,269844,1356,173568,1.040788699989207
56557568,4104192,35201024,175141679,270640,1360,174080,0.9819804000144359
56688640,4112384,35201024,175428399,271436,1364,174592,1.045824500004528
56819712,4120576,35201024,175764271,272232,1368,175104,0.9790744000056293
56950784,4136960,35201024,176067375,273028,1372,175616,1.08475740000722
57081856,4145152,35201024,176378671,273824,1376,176128,0.9640786999952979
57229312,4153344,35201024,176698159,274620,1380,176640,1.0137322999944445
57360384,4169728,35209216,177017647,275416,1384,177152,1.0470512000028975
57499648,4177920,35209216,177345327,276212,1388,177664,1.0170692999963649
58671104,4186112,35225600,178688815,277008,1392,178176,1.0278954999812413
58810368,4202496,35225600,179041071,277804,1396,178688,1.0354581999999937
58974208,4210688,35225600,179368751,278600,1400,179200,0.9553764000011142
59097088,4218880,35225600,179647279,279396,1404,179712,1.037214000010863
59244544,4235264,35258368,180024111,280192,1408,180224,1.022775699995691
59367424,4243456,35282944,180351791,280988,1412,180736,0.9979315999953542
59523072,4251648,35282944,180687663,281784,1416,181248,0.9803980000142474
59645952,4268032,35282944,180982575,282580,1420,181760,1.064468399999896
59793408,4276224,35291136,181310255,283376,1424,182272,1.0358758000074886
59916288,4292608,35291136,181637935,284172,1428,182784,1.3006503000215162
60063744,4308992,35323904,181981999,284968,1432,183296,1.030010399990715
60186624,4317184,35381248,182350639,285764,1436,183808,1.0316012999974191
60334080,4325376,35528704,182817583,286560,1440,184320,1.0221409999940079
60473344,4341760,35684352,183284527,287356,1444,184832,1.0265978000243194
60620800,4349952,35848192,183792431,288152,1448,185344,1.0250930000038352
60768256,4358144,36003840,184259375,288948,1452,185856,1.0365368999773636
60891136,4374528,36151296,184726319,289744,1456,186368,1.0281620000023395
61030400,4382720,36306944,185193263,290540,1460,186880,1.0278150000085589
61726720,5627904,36438016,187413295,293622,1476,187392,0.9873100999975577
61841408,5627904,36585472,187863855,294418,1480,187904,1.0178004000044893
61980672,5627904,36741120,188322607,295214,1484,188416,0.9897157000086736
62111744,5627904,36872192,188756783,296010,1488,188928,1.098268100002315
62251008,5627904,37044224,189223727,296806,1492,189440,0.9820455000153743
62398464,5627904,37224448,189715247,297602,1496,189952,1.0053303000167944
62545920,5627904,37388288,190214959,298398,1500,190464,1.0740850000001956
62668800,5627904,37519360,190616367,299194,1504,190976,0.9925371999852359
62816256,5627904,37658624,191099695,299990,1508,191488,1.034831299999496
62947328,5627904,37806080,191533871,300786,1512,192000,1.0108185000135563
63078400,5627904,37937152,191951663,301582,1516,192512,4.086893200001214
63242240,5627904,38076416,192443183,302378,1520,193024,1.0423802000004798
63373312,5627904,38199296,192852783,303174,1524,193536,1.0047692000225652
63512576,5627904,38322176,193295151,303970,1528,194048,1.0022440000029746
63651840,5627904,38477824,193745711,304766,1532,194560,1.0302931000187527
63782912,5627904,38625280,194188079,305562,1536,195072,1.020183900021948
63930368,5627904,38772736,194663215,306358,1540,195584,1.0418351000116672
64069632,5627904,38920192,195105583,307154,1544,196096,0.9995827999955509
64217088,5627904,39075840,197686063,307950,1548,196608,1.0101035000116099
64339968,5627904,39223296,198120239,308746,1552,197120,1.6847812999913003
64479232,5627904,39354368,198538031,309542,1556,197632,1.061165399994934
64610304,5627904,39485440,198996783,310338,1560,198144,1.0693507000105456
64675840,5627904,39632896,199357231,311134,1564,198656,1.033779899997171
64749568,5627904,39772160,199750447,311930,1568,199168,0.982901999988826
64897024,5627904,39919616,200209199,312726,1572,199680,1.01156000001356
65028096,5627904,40042496,200618799,313522,1576,200192,1.0432826000032946
65159168,5627904,40181760,201077551,314318,1580,200704,1.0500459000177216
67403776,5627904,40353792,203658031,315114,1584,201216,0.97270220000064
67543040,5627904,40484864,204108591,315910,1588,201728,1.0215666000149213
67682304,5627904,40665088,204583727,316706,1592,202240,1.0536735999921802
67805184,5627904,40828928,205034287,317502,1596,202752,0.9867196000122931
67936256,5627904,40968192,205484847,318298,1600,203264,1.0431029000028502
68083712,5627904,41156608,205976367,319094,1604,203776,0.9451482000004034
68222976,5627904,41287680,206435119,319890,1608,204288,1.033546499995282
68362240,5627904,41443328,206885679,320686,1612,204800,0.9522673999890685
68509696,5627904,41590784,207336239,321482,1616,205312,1.0557521999871824
68640768,5627904,41730048,207860527,322278,1620,205824,1.0094851999892853
68796416,5627904,41893888,208458543,323074,1624,206336,1.0166145999974106
68927488,5627904,42057728,209040175,323870,1628,206848,0.9788651999842841
69066752,5627904,42188800,209531695,324666,1632,207360,1.0302078999811783
69206016,5627904,42262528,209998639,325462,1636,207872,1.0454831999959424
69345280,5627904,42262528,210432815,326258,1640,208384,1.055517200002214
69484544,5627904,42262528,210809647,327054,1644,208896,1.0205329000018537
69615616,5627904,42262528,211211055,327850,1648,209408,1.0433666000026278
69730304,5627904,42262528,211604271,328646,1652,209920,1.0348057000082918
69885952,5627904,42262528,211981103,329442,1656,210432,1.0701727999839932
70033408,5627904,42262528,212431663,330238,1660,210944,1.012207199994009
70164480,5636096,42262528,212841263,331034,1664,211456,1.0184388999768998
70311936,5644288,42262528,213250863,331830,1668,211968,1.0748141999938525
70434816,5652480,42262528,213627695,332626,1672,212480,1.0161665999912657
70590464,5668864,42262528,213988143,333422,1676,212992,1.0145042999938596
70737920,5677056,42262528,214405935,334218,1680,213504,1.058608399995137
70877184,5685248,42262528,214741807,335014,1684,214016,1.0234411999990698
71008256,5701632,42262528,215167791,335810,1688,214528,1.010835799999768
71147520,5709824,42262528,215544623,336606,1692,215040,1.046930499986047
71294976,5718016,42262528,215921455,337402,1696,215552,0.9827360000053886
