nodes_table_size,root_table_size,poids_table_size,db_size,nodes_count,root_count,poids_count,tree_build_time
15638528,286720,7954432,48517935,76725,75,38400,0.636421799994423
15818752,327680,8134656,49107759,77748,76,38912,0.6448835000046529
18087936,327680,8339456,53826351,78771,77,39424,0.6168461999914143
18251776,327680,8511488,54350639,79794,78,39936,0.6493175999930827
18432000,335872,8691712,54874927,80817,79,40448,0.6206435000058264
18604032,335872,8871936,55391023,81840,80,40960,0.7105346000025747
18767872,335872,9035776,55890735,82863,81,41472,0.6067102000088198
18948096,344064,9240576,56439599,83886,82,41984,0.6372851000051014
19111936,344064,9379840,56914735,84909,83,42496,0.6893746999994619
19275776,344064,9535488,57406255,85932,84,43008,0.656541999996989
19456000,352256,9617408,57840431,86955,85,43520,0.6301321999926586
19628032,352256,9617408,58184495,87978,86,44032,0.7304915999993682
19791872,352256,9617408,58512175,89001,87,44544,0.6154212999972515
19972096,360448,9617408,58864431,90024,88,45056,0.6612758999981452
20152320,360448,9617408,59216687,91047,89,45568,0.601015299995197
20316160,360448,9617408,59544367,92070,90,46080,0.651977600005921
20504576,368640,9625600,59937583,93093,91,46592,0.6902609000098892
20668416,368640,9641984,60265263,94116,92,47104,0.6453902000066591
20832256,368640,9666560,60609327,95139,93,47616,0.6292516999965301
21020672,376832,9666560,61002543,96162,94,48128,0.7585720999923069
21184512,376832,9682944,61338415,97185,95,48640,0.6389307000063127
21356544,376832,9830400,61829935,98208,96,49152,0.671364599998924
21544960,385024,10002432,62354223,99231,97,49664,0.7496454000065569
21700608,385024,10149888,62829359,100254,98,50176,0.6337876000034157
21872640,385024,10362880,63386415,101277,99,50688,0.6305430000065826
22093824,393216,10526720,63976239,102300,100,51200,0.790859199987608
22355968,393216,10674176,64623407,103323,101,51712,0.6293624000099953
22585344,393216,10821632,65278767,104346,102,52224,0.6983048999973107
22806528,401408,10969088,65934127,105369,103,52736,0.6387607999931788
23044096,401408,11116544,66532143,106392,104,53248,0.6475718000001507
23265280,401408,11264000,67089199,107415,105,53760,0.6196973000041908
23527424,409600,11411456,67744559,108438,106,54272,0.6551967999985209
23732224,409600,11427840,68121391,109461,107,54784,0.6008127000095556
23912448,409600,11427840,68506415,110484,108,55296,0.6338188000081573
24092672,417792,11427840,68907823,111507,109,55808,0.7203895999991801
24272896,417792,11427840,69276463,112530,110,56320,0.6525484000012511
24444928,417792,11427840,69620527,113553,111,56832,0.6553094999981113
24641536,425984,11427840,69980975,114576,112,57344,0.6801559000014095
24821760,425984,11436032,70341423,115599,113,57856,0.6540107000037096
24985600,425984,11444224,70685487,116622,114,58368,0.6311437999975169
25174016,434176,11460608,71062319,117645,115,58880,0.6427132999961032
25346048,434176,11476992,71430959,118668,116,59392,0.68969030000153
25501696,434176,11550720,71815983,119691,117,59904,0.6061927000118885
25690112,442368,11698176,72315695,120714,118,60416,0.6317414000077406
25853952,442368,11837440,72807215,121737,119,60928,0.6464410000044154
26025984,442368,12042240,73339695,122760,120,61440,0.6475281000020914
26214400,450560,12181504,73855791,123783,121,61952,0.6367177999927662
26370048,450560,12320768,74306351,124806,122,62464,0.6091400000004796
26542080,450560,12451840,74773295,125829,123,62976,0.6270576999959303
26730496,458752,12615680,75313967,126852,124,63488,0.6531579000002239
26894336,458752,12754944,75780911,127875,125,64000,0.6336878000001889
27074560,458752,12918784,76305199,128898,126,64512,0.7045064999983879
27246592,466944,13090816,76804911,129921,127,65024,0.6221461999957683
27418624,466944,13238272,77296431,130944,128,65536,0.6493106999987504
27590656,466944,13426688,77828911,131967,129,66048,0.6439167999924393
27770880,475136,13582336,78336815,132990,130,66560,0.6500278000021353
27942912,475136,13746176,78852911,134013,131,67072,0.7331252000003587
28106752,475136,13926400,79352623,135036,132,67584,0.6300878999900306
28286976,483328,14106624,79885103,136059,133,68096,0.7105146000103559
28459008,483328,14270464,80401199,137082,134,68608,0.6775052000011783
28622848,483328,14483456,80933679,138105,135,69120,0.6825812000024598
28803072,491520,14729216,81548079,139128,136,69632,0.6816503000009106
28966912,491520,14901248,82039599,140151,137,70144,0.8870401000021957
29130752,491520,15081472,82547503,141174,138,70656,0.6201489999948535
29310976,499712,15212544,83047215,142197,139,71168,0.6882633999921381
29483008,499712,15212544,83374895,143220,140,71680,0.6087204999930691
29638656,499712,15212544,83718959,144243,141,72192,0.6455402999999933
29827072,507904,15212544,84063023,145266,142,72704,0.6486172000004444
29999104,507904,15212544,84398895,146289,143,73216,0.6465905000077328
30162944,507904,15212544,84751151,147312,144,73728,0.6507929999934277
30351360,516096,15212544,85103407,148335,145,74240,0.6124885000026552
30507008,516096,15220736,85439279,149358,146,74752,0.6357495999982348
30695424,516096,15220736,85791535,150381,147,75264,0.7467621999967378
30883840,524288,15228928,86160175,151404,148,75776,0.6655161999951815
31047680,524288,15237120,86504239,152427,149,76288,0.6368720000027679
31219712,524288,15253504,86856495,153450,150,76800,0.6778625000006286
31399936,540672,15278080,87266095,154473,151,77312,0.6593043000029866
31563776,540672,15294464,87593775,155496,152,77824,0.6700148999952944
31735808,540672,15310848,87946031,156519,153,78336,0.7379040000087116
32964608,548864,15368192,93614895,157542,154,78848,0.6208728000055999
33136640,548864,15523840,94106415,158565,155,79360,0.6940814000117825
33300480,548864,15671296,94597935,159588,156,79872,0.6507468000054359
33480704,557056,15876096,95138607,160611,157,80384,0.6395228000037605
33652736,557056,16031744,95630127,161634,158,80896,0.728363399990485
33824768,557056,16211968,96170799,162657,159,81408,0.67785529998946
34004992,565248,16408576,96711471,163680,160,81920,0.7034112999972422
34168832,565248,16564224,97202991,164703,161,82432,0.6617230999981984
34340864,565248,16752640,97727279,165726,162,82944,0.6478748999943491
34521088,573440,16949248,98276143,166749,163,83456,0.6381397000077413
34693120,573440,17137664,98808623,167772,164,83968,0.6529611999867484
34856960,573440,17317888,99308335,168795,165,84480,0.6444795999996131
35028992,581632,17481728,99849007,169818,166,84992,0.6802611000020988
35201024,581632,17670144,100356911,170841,167,85504,0.6491003999981331
35364864,581632,17850368,100856623,171864,168,86016,0.656105000001844
35553280,589824,18022400,101421871,172887,169,86528,0.6199882999935653
35725312,589824,18186240,101913391,173910,170,87040,0.7431705000053626
35880960,589824,18341888,102396719,174933,171,87552,0.6386938000068767
36069376,598016,18391040,102798127,175956,172,88064,0.6876713999954518
36233216,598016,18391040,103133999,176979,173,88576,0.6493421999912243
36405248,598016,18391040,103478063,178002,174,89088,0.6432150000036927
36593664,606208,18391040,103838511,179025,175,89600,0.9146536000043852
36749312,606208,18391040,104166191,180048,176,90112,0.6505315999966115
36921344,606208,18391040,104502063,181071,177,90624,0.8817381999979261
37109760,614400,18391040,104862511,182094,178,91136,0.7266020999959437
37273600,614400,18391040,105198383,183117,179,91648,0.7097354999859817
37445632,614400,18391040,105534255,184140,180,92160,0.7476508000108879
37617664,622592,18399232,105911087,185163,181,92672,0.71422330000496
37789696,622592,18415616,106246959,186186,182,93184,0.817780400000629
37961728,622592,18423808,106582831,187209,183,93696,0.8393288000079338
38141952,630784,18432000,106976047,188232,184,94208,0.7343312000011792
38305792,630784,18464768,107328303,189255,185,94720,0.7172706999990623
38477824,630784,18513920,107721519,190278,186,95232,0.7664822999940952
38658048,638976,18530304,108090159,191301,187,95744,0.7395407999865711
38830080,638976,18653184,108548911,192324,188,96256,0.7115845000080299
38993920,638976,18792448,109024047,193347,189,96768,0.7403574000054505
39165952,647168,18931712,109499183,194370,190,97280,0.7278458999935538
39337984,647168,19070976,109998895,195393,191,97792,0.765691800013883
39501824,647168,19218432,110465839,196416,192,98304,0.8830023000045912
40730624,655360,19374080,112014127,197439,193,98816,1.0046991999988677
40902656,655360,19537920,112530223,198462,194,99328,0.8397899000119651
41058304,655360,19734528,113046319,199485,195,99840,0.7224386000016239
41246720,663552,19939328,113627951,200508,196,100352,0.8622888999962015
41418752,663552,20086784,114103087,201531,197,100864,0.9768940000067232
41582592,663552,20258816,114602799,202554,198,101376,0.924114900000859
41852928,671744,20414464,115217199,203577,199,101888,0.9879726999934064
42123264,671744,20570112,115807023,204600,200,102400,0.9135593999963021
42369024,671744,20717568,116372271,205623,201,102912,1.3011685000092257
42647552,679936,20873216,117068591,206646,202,103424,0.9130484999914188
42860544,679936,21045248,117715759,207669,203,103936,0.8688837999943644
43089920,696320,21217280,118395695,208692,204,104448,0.8255598999967333
43311104,704512,21372928,119067439,209715,205,104960,0.8007519999955548
43515904,704512,21512192,119681839,210738,206,105472,0.8241001999995206
43737088,704512,21659648,120304431,211761,207,105984,0.7314804999914486
43950080,712704,21807104,120886063,212784,208,106496,0.872825800004648
44187648,712704,21970944,121508655,213807,209,107008,0.8187478000036208
44417024,712704,22118400,122106671,214830,210,107520,0.7252311000047484
44654592,720896,22274048,122802991,215853,211,108032,0.7294445000006817
44883968,720896,22429696,123409199,216876,212,108544,0.733970400004182
45072384,720896,22626304,124023599,217899,213,109056,0.774498599988874
45301760,729088,22790144,124629807,218922,214,109568,0.7334701999934623
45481984,729088,22962176,125178671,219945,215,110080,0.6804647999961162
45670400,729088,23117824,125735727,220968,216,110592,0.8094297999923583
45858816,737280,23281664,126268207,221991,217,111104,0.8298692999960622
46080000,737280,23322624,126718767,223014,218,111616,0.8275487999926554
46243840,737280,23322624,127087407,224037,219,112128,0.8740984000032768
46415872,745472,23322624,127447855,225060,220,112640,0.7098822999978438
46587904,745472,23322624,127791919,226083,221,113152,0.8219083000003593
46751744,745472,23322624,128119599,227106,222,113664,0.9656162999890512
46940160,753664,23322624,128480047,228129,223,114176,0.7930713999958243
47104000,753664,23322624,128815919,229152,224,114688,0.7072258999978658
47267840,753664,23322624,129143599,230175,225,115200,0.7055505999887828
47456256,770048,23322624,129528623,231198,226,115712,0.8029413999902317
47620096,770048,23322624,129880879,232221,227,116224,0.7292298000102164
47792128,770048,23322624,130216751,233244,228,116736,0.7985111000016332
47972352,778240,23322624,130585391,234267,229,117248,0.7022905000048922
48136192,778240,23322624,130913071,235290,230,117760,0.7718024999921909
49356800,778240,23330816,132322095,236313,231,118272,0.7107321999937994
49545216,786432,23339008,132674351,237336,232,118784,0.7765865999972448
49709056,786432,23347200,133010223,238359,233,119296,0.6588570000021718
49872896,786432,23371776,133387055,239382,234,119808,0.801083699989249
50061312,794624,23396352,133763887,240405,235,120320,0.8727752999984659
50233344,794624,23412736,134124335,241428,236,120832,0.7902930999989621
50405376,794624,23445504,134492975,242451,237,121344,0.8101804000034463
50585600,802816,23445504,134845231,243474,238,121856,0.7458781000023009
50749440,802816,23470080,135205679,244497,239,122368,1.2341509999969276
50921472,802816,23535616,135607087,245520,240,122880,1.2932140999910189
51101696,811008,23674880,136123183,246543,241,123392,1.1168888000102015
51273728,811008,23814144,136581935,247566,242,123904,1.087750499995309
51437568,811008,23969792,137057071,248589,243,124416,1.2405478000000585
51609600,819200,24125440,137581359,249612,244,124928,1.1031650999939302
51781632,819200,24289280,138081071,250635,245,125440,1.0753837000083877
51945472,819200,24444928,138572591,251658,246,125952,0.7260285000083968
52125696,827392,24616960,139088687,252681,247,126464,0.7086162000050535
52305920,827392,24772608,139596591,253704,248,126976,0.7096745000017108
52461568,827392,24920064,140071727,254727,249,127488,1.2410191999952076
52649984,835584,25067520,140579631,255750,250,128000,1.1969232999981614
52822016,835584,25214976,141071151,256773,251,128512,0.9604496999963885
52985856,835584,25387008,141570863,257796,252,129024,0.794729000001098
53174272,843776,25534464,142078767,258819,253,129536,0.670864800005802
53329920,843776,25673728,142545711,259842,254,130048,0.7017561000102432
53501952,843776,25821184,143020847,260865,255,130560,0.6392266000038944
53690368,851968,25993216,143586095,261888,256,131072,0.8810572000074899
53854208,851968,26189824,144093999,262911,257,131584,0.6870379000029061
54026240,851968,26370048,144601903,263934,258,132096,1.1739204000041354
54206464,860160,26533888,145150767,264957,259,132608,0.7965445000008913
54370304,860160,26722304,145658671,265980,260,133120,0.8286242000031052
54542336,860160,26886144,146166575,267003,261,133632,0.7968182000040542
54722560,868352,27074560,146699055,268026,262,134144,0.7890952000016114
54886400,868352,27205632,147165999,269049,263,134656,0.7818641999911051
55058432,868352,27385856,147690287,270072,264,135168,0.8210087000043131
55238656,876544,27566080,148222767,271095,265,135680,0.8010365999944042
55410688,876544,27754496,148738863,272118,266,136192,1.4005860000033863
55582720,876544,27910144,149246767,273141,267,136704,0.8216153999965172
55754752,884736,28090368,149771055,274164,268,137216,0.7466322999971453
55926784,884736,28270592,150295343,275187,269,137728,0.8786721999931615
57139200,884736,28450816,151851823,276210,270,138240,0.7618266000063159
57327616,892928,28598272,152351535,277233,271,138752,0.7896661999984644
57499648,892928,28786688,152892207,278256,272,139264,0.7743481999932555
57655296,892928,28983296,153400111,279279,273,139776,0.8665140999946743
57835520,901120,29163520,153957167,280302,274,140288,0.7703011999983573
58007552,901120,29368320,154497839,281325,275,140800,0.78936640000029
58171392,901120,29433856,154874671,282348,276,141312,0.7668309999862686
58359808,909312,29433856,155251503,283371,277,141824,0.8023124000028474
58523648,909312,29433856,155587375,284394,278,142336,0.7551057999953628
58687488,909312,29433856,155923247,285417,279,142848,0.8191401000076439
58875904,917504,29433856,156275503,286440,280,143360,1.227135900000576
59039744,917504,29433856,156603183,287463,281,143872,0.8027892999962205
59211776,917504,29433856,156955439,288486,282,144384,0.8554421000008006
59392000,925696,29433856,157299503,289509,283,144896,0.7904163000057451
59555840,925696,29433856,157651759,290532,284,145408,0.7872039000067161
59727872,925696,29433856,157979439,291555,285,145920,0.7938188999978593
59916288,933888,29433856,158331695,292578,286,146432,0.8513237000006484
60080128,933888,29433856,158675759,293601,287,146944,0.7755493000004208
60243968,933888,29433856,159003439,294624,288,147456,0.7496966000035172
60424192,942080,29442048,159380271,295647,289,147968,0.8304250999935903
60596224,942080,29442048,159716143,296670,290,148480,0.8109854999929667
60768256,942080,29450240,160043823,297693,291,148992,0.7500360999983968
60948480,950272,29458432,160469807,298716,292,149504,0.6395457000035094
61112320,950272,29458432,160805679,299739,293,150016,0.6737518000009004
61284352,950272,29466624,161157935,300762,294,150528,0.6772759000014048
61464576,958464,29474816,161518383,301785,295,151040,0.7281527000013739
61636608,958464,29499392,161870639,302808,296,151552,0.67391700000735
61800448,958464,29523968,162239279,303831,297,152064,0.7444474000076298
61972480,966656,29564928,162616111,304854,298,152576,0.775465600003372
62144512,966656,29589504,162992943,305877,299,153088,0.6709879000118235
62308352,966656,29614080,163345199,306900,300,153600,0.8102986000012606
62488576,983040,29638656,163722031,307923,301,154112,0.6897273000067798
62660608,983040,29646848,164082479,308946,302,154624,0.6794628999923589
62816256,983040,29696000,164451119,309969,303,155136,0.6881148000102257
63004672,991232,29818880,164950831,310992,304,155648,0.6863205999979982
63176704,991232,29966336,165425967,312015,305,156160,0.7575363999931142
63340544,991232,30154752,165942063,313038,306,156672,0.658422900000005
63520768,999424,30310400,166458159,314061,307,157184,0.6741298999986611
65789952,999424,30482432,171160367,315084,308,157696,0.6793668000027537
65961984,999424,30695424,171733807,316107,309,158208,0.699289600001066
66150400,1007616,30916608,172307247,317130,310,158720,0.759877399992547
66314240,1007616,31096832,172798767,318153,311,159232,0.67722149999463
66478080,1007616,31301632,173355823,319176,312,159744,0.7206866000051377
66666496,1015808,31465472,173880111,320199,313,160256,0.7371873999945819
66830336,1015808,31629312,174379823,321222,314,160768,0.9547051999979885
67002368,1015808,31784960,174871343,322245,315,161280,0.7220615999976872
67182592,1024000,31948800,175379247,323268,316,161792,0.6391737000085413
67346432,1024000,32112640,175887151,324291,317,162304,0.6735832999984268
67518464,1024000,32284672,176395055,325314,318,162816,0.6808476000005612
67698688,1032192,32432128,176911151,326337,319,163328,0.6760066999995615
67870720,1032192,32587776,177402671,327360,320,163840,0.6408830000000307
68042752,1032192,32751616,177894191,328383,321,164352,0.6631900999927893
68214784,1040384,32948224,178443055,329406,322,164864,0.6844145000068238
68395008,1040384,33144832,178983727,330429,323,165376,1.2678212000027997
68558848,1040384,33316864,179499823,331452,324,165888,1.7945774999971036
68739072,1048576,33505280,180040495,332475,325,166400,0.7126446000038413
68911104,1048576,33677312,180532015,333498,326,166912,0.8681094000057783
69066752,1048576,33857536,181056303,334521,327,167424,0.7424426999932621
69246976,1056768,34029568,181580591,335544,328,167936,0.7227278000063961
69419008,1056768,34226176,182121263,336567,329,168448,0.7215874999965308
69582848,1056768,34447360,182661935,337590,330,168960,0.7459764999948675
69771264,1064960,34594816,183178031,338613,331,169472,0.7110501999995904
69935104,1064960,34758656,183677743,339636,332,169984,0.6968825999938417
70098944,1064960,34971648,184210223,340659,333,170496,0.7883450000081211
70287360,1073152,35135488,184759087,341682,334,171008,0.7377276000042912
70451200,1073152,35323904,185275183,342705,335,171520,0.8151617999974405
70623232,1073152,35471360,185742127,343728,336,172032,0.7057220999995479
70803456,1081344,35643392,186282799,344751,337,172544,0.712225600000238
70967296,1081344,35823616,186798895,345774,338,173056,0.8073917000001529
71139328,1081344,35987456,187306799,346797,339,173568,0.9446093999868026
71327744,1089536,36151296,187831087,347820,340,174080,0.7847034000005806
71491584,1089536,36315136,188306223,348843,341,174592,0.9302853999979561
71655424,1089536,36462592,188814127,349866,342,175104,0.9967708000040147
71835648,1097728,36642816,189338415,350889,343,175616,1.0760356000100728
72015872,1097728,36814848,189862703,351912,344,176128,0.6986490999988746
72187904,1097728,36995072,190378799,352935,345,176640,1.04873540000699
72359936,1105920,37167104,190894895,353958,346,177152,0.8028004000079818
72531968,1105920,37289984,191370031,354981,347,177664,0.9046410000009928
72704000,1105920,37289984,191689519,356004,348,178176,0.8437526000052458
72884224,1114112,37289984,192074543,357027,349,178688,1.1492514999990817
73064448,1114112,37289984,192410415,358050,350,179200,0.8968344000022626
73220096,1114112,37289984,192713519,359073,351,179712,1.2996793000056641
73400320,1122304,37289984,193082159,360096,352,180224,0.89457499999844
73572352,1122304,37289984,193426223,361119,353,180736,0.8681089999881806
73736192,1122304,37289984,193762095,362142,354,181248,0.7300137999991421
73916416,1130496,37289984,194106159,363165,355,181760,0.8011447000026237
74080256,1130496,37289984,194433839,364188,356,182272,0.8547652999986894
74244096,1130496,37289984,194786095,365211,357,182784,0.8861068000114756
74432512,1138688,37289984,195130159,366234,358,183296,0.7181244000094011
74604544,1138688,37289984,195482415,367257,359,183808,0.7804057000030298
74768384,1138688,37289984,195810095,368280,360,184320,0.7982003999932203
74948608,1146880,37289984,196154159,369303,361,184832,1.3782983999990392
75112448,1146880,37289984,196506415,370326,362,185344,1.2346220000035828
75284480,1146880,37298176,196842287,371349,363,185856,1.0773750999942422
75472896,1155072,37298176,197219119,372372,364,186368,0.9160962999885669
75636736,1155072,37306368,197554991,373395,365,186880,0.7537485000066226
75972608,2236416,37314560,199127855,375155,367,187392,0.7109278999996604
76136448,2252800,37322752,199504687,376178,368,187904,0.7187395000073593
76300288,2252800,37330944,199840559,377201,369,188416,0.6710811000084504
76472320,2252800,37330944,200184623,378224,370,188928,0.8471525999921141
76644352,2252800,37330944,200512303,379247,371,189440,1.1848842000035802
76816384,2252800,37330944,200848175,380270,372,189952,1.1620065000024624
76996608,2252800,37347328,201233199,381293,373,190464,1.095089000009466
77168640,2252800,37355520,201560879,382316,374,190976,1.1431740000116406
77340672,2252800,37363712,201929519,383339,375,191488,1.2890024000080302
77520896,2252800,37380096,202281775,384362,376,192000,1.1597303999878932
77684736,2252800,37429248,202650415,385385,377,192512,1.0969637999951374
77848576,2252800,37429248,203002671,386408,378,193024,1.1341169999941485
78028800,2252800,37445632,203354927,387431,379,193536,1.1744182999973418
78200832,2252800,37470208,203731759,388454,380,194048,1.1926531000062823
78364672,2252800,37486592,204067631,389477,381,194560,1.1158101999899372
78544896,2252800,37552128,204477231,390500,382,195072,1.0999845000042114
78716928,2252800,37707776,204985135,391523,383,195584,0.7581307999935234
78880768,2252800,37855232,205452079,392546,384,196096,0.820693100002245
81166336,2252800,38010880,210170671,393569,385,196608,0.7145006999926409
81338368,2252800,38182912,210678575,394592,386,197120,0.7055605000059586
81494016,2252800,38338560,211137327,395615,387,197632,0.7055485000018962
81682432,2260992,38477824,211669807,396638,388,198144,0.7028320000099484
81846272,2260992,38641664,212144943,397661,389,198656,0.7075112000020454
82018304,2260992,38805504,212661039,398684,390,199168,0.7216219999972964
82198528,2260992,38961152,213160751,399707,391,199680,0.804785999993328
82362368,2260992,39133184,213652271,400730,392,200192,0.6643670000048587
82534400,2260992,39321600,214201135,401753,393,200704,0.8265539999993052
82722816,2260992,39493632,214717231,402776,394,201216,1.270983000009437
82886656,2260992,39657472,215225135,403799,395,201728,1.1952989999990677
83009536,2260992,39804928,215651119,404822,396,202240,1.2315165000036359
83189760,2260992,39968768,216159023,405845,397,202752,1.8185554000083357
83361792,2260992,40132608,216675119,406868,398,203264,1.5553263999900082
83525632,2260992,40288256,217150255,407891,399,203776,1.3479719000024488
83714048,2260992,40460288,217699119,408914,400,204288,1.2650049999938346
83918848,2260992,40615936,218215215,409937,401,204800,1.0198298000032082
84164608,2260992,40812544,218813231,410960,402,205312,0.842992799996864
84434944,2260992,41000960,219583279,411983,403,205824,0.6908894999942277
84713472,2260992,41156608,220304175,413006,404,206336,0.7220518999965861
84951040,2260992,41304064,220951343,414029,405,206848,0.8186709999863524
85221376,2260992,41459712,221623087,415052,406,207360,1.0675527000130387
85450752,2260992,41656320,222286639,416075,407,207872,0.6858031999872765
85712896,2260992,41828352,223032111,417098,408,208384,0.7278516000078525
85983232,2260992,41984000,223712047,418121,409,208896,0.7253872999863233
86253568,2260992,42115072,224408367,419144,410,209408,0.7412761000014143
86466560,2260992,42278912,225030959,420167,411,209920,0.7646042999986093
86712320,2260992,42409984,225620783,421190,412,210432,0.7550526000122773
86990848,2260992,42582016,226366255,422213,413,210944,0.7566760000045178
87171072,2260992,42737664,226947887,423236,414,211456,0.7377082000020891
87441408,2260992,42909696,227660591,424259,415,211968,0.7839268999960041
87719936,2260992,43057152,228307759,425282,416,212480,0.6900976999895647
87965696,2260992,43220992,228930351,426305,417,212992,0.8597978000034345
88227840,2260992,43393024,229610287,427328,418,213504,0.7429249999986496
88449024,2260992,43548672,230200111,428351,419,214016,0.7156677000020863
88670208,2260992,43704320,230806319,429374,420,214528,0.8408845999947516
88858624,2260992,43876352,231420719,430397,421,215040,0.7718263999995543
89112576,2260992,44015616,232010543,431420,422,215552,0.7685234999953536
89292800,2260992,44179456,232575791,432443,423,216064,0.7742922000034014
89571328,2260992,44335104,233190191,433466,424,216576,1.0662248000007821
89792512,2260992,44498944,233853743,434489,425,217088,0.8593904000008479
89972736,2260992,44662784,234402607,435512,426,217600,1.1363313999900129
90193920,2260992,44834816,234951471,436535,427,218112,0.8103531000087969
90423296,2260992,45015040,235574063,437558,428,218624,0.9089489000034519
90603520,2260992,45203456,236122927,438581,429,219136,0.803962899997714
90791936,2260992,45350912,236671791,439604,430,219648,0.7762927000003401
90988544,2260992,45514752,237261615,440627,431,220160,0.6821614000073168
91193344,2260992,45654016,237753135,441650,432,220672,0.7672979999915697
91447296,2260992,45752320,238326575,442673,433,221184,0.7437915999908
