nodes_table_size,root_table_size,poids_table_size,db_size,nodes_count,root_count,poids_count,tree_build_time
20865024,458752,13402112,71545647,96875,125,64000,0.5646546999923885
21004288,458752,13402112,71865135,97650,126,64512,0.5215285000158474
21127168,466944,13410304,72151855,98425,127,65024,0.48307049996219575
21258240,466944,13410304,72454959,99200,128,65536,0.4787729000672698
21397504,466944,13410304,72766255,99975,129,66048,0.49920449999626726
21520384,475136,13426688,73077551,100750,130,66560,0.49798540002666414
21700608,475136,13426688,73437999,101525,131,67072,0.6089260000735521
21889024,475136,13426688,73782063,102300,132,67584,0.6092109999153763
22052864,483328,13434880,74126127,103075,133,68096,0.48233769997023046
22241280,483328,13459456,74519343,103850,134,68608,0.4917481999145821
22388736,483328,13459456,74822447,104625,135,69120,0.506189199979417
22544384,491520,13524992,75232047,105400,136,69632,0.5141557999886572
22700032,491520,13705216,75723567,106175,137,70144,0.5236442000605166
22904832,491520,13869056,76256047,106950,138,70656,0.48152130004018545
23027712,499712,14032896,76731183,107725,139,71168,0.47324209997896105
23183360,499712,14221312,77230895,108500,140,71680,0.47544660000130534
23347200,499712,14409728,77771567,109275,141,72192,0.49399490002542734
23519232,507904,14622720,78312239,110050,142,72704,0.5397612999659032
23650304,507904,14802944,78787375,110825,143,73216,0.49365019996184856
23789568,507904,14991360,79303471,111600,144,73728,0.4683447000570595
23945216,516096,15179776,79811375,112375,145,74240,0.4769106999738142
24084480,516096,15409152,80352047,113150,146,74752,0.48907000001054257
24223744,516096,15589376,80835375,113925,147,75264,0.47561370010953397
24363008,524288,15753216,81310511,114700,148,75776,0.4885092000477016
24494080,524288,15908864,81769263,115475,149,76288,0.477687600068748
24633344,524288,16089088,82252591,116250,150,76800,0.4840440999250859
24748032,540672,16228352,82711343,117025,151,77312,0.4947531999787316
24870912,540672,16228352,82981679,117800,152,77824,0.5760800000280142
24985600,540672,16228352,83260207,118575,153,78336,0.44897769996896386
25108480,548864,16228352,87765807,119350,154,78848,0.47376859991345555
25247744,548864,16228352,88068911,120125,155,79360,0.4802239000564441
25378816,548864,16228352,88380207,120900,156,79872,0.4941061999415979
25509888,557056,16244736,88683311,121675,157,80384,0.4989085999550298
25632768,557056,16252928,88978223,122450,158,80896,0.509435800020583
25772032,557056,16252928,89305903,123225,159,81408,0.48240269999951124
25894912,565248,16252928,89592623,124000,160,81920,0.4874357999069616
26025984,565248,16269312,89912111,124775,161,82432,0.4877113000256941
26148864,565248,16277504,90207023,125550,162,82944,0.5988194000674412
26288128,573440,16302080,90542895,126325,163,83456,0.48815829993691295
26427392,573440,16343040,90895151,127100,164,83968,0.4778619999997318
26550272,573440,16465920,91296559,127875,165,84480,0.4885698000434786
26681344,581632,16646144,91812655,128650,166,84992,0.48049009998794645
26804224,581632,16793600,92230447,129425,167,85504,0.52645670005586
26943488,581632,17014784,92746543,130200,168,86016,0.48112490004859865
27066368,589824,17186816,93246255,130975,169,86528,0.47632759995758533
27197440,589824,17358848,93705007,131750,170,87040,0.5058894999092445
27320320,589824,17522688,94163759,132525,171,87552,0.49618439993355423
27451392,598016,17719296,94655279,133300,172,88064,0.5913690000306815
27582464,598016,17891328,95130415,134075,173,88576,0.48790860001463443
27697152,598016,18038784,95564591,134850,174,89088,0.5083746999735013
27820032,606208,18202624,96023343,135625,175,89600,0.48113320011179894
27934720,606208,18391040,96498479,136400,176,90112,0.4894033999880776
28057600,606208,18554880,96949039,137175,177,90624,0.476160200079903
28188672,614400,18685952,97383215,137950,178,91136,0.480342699913308
28319744,614400,18866176,97866543,138725,179,91648,0.5383520999457687
28459008,614400,19013632,98317103,139500,180,92160,0.49863280006684363
28598272,622592,19161088,98800431,140275,181,92672,0.49194739991798997
28737536,622592,19300352,99226415,141050,182,93184,0.5167841999791563
28860416,622592,19447808,99652399,141825,183,93696,0.4886063999729231
28991488,630784,19619840,100160303,142600,184,94208,0.47871749999467283
29130752,630784,19783680,100619055,143375,185,94720,0.5170450999867171
29253632,630784,19947520,101077807,144150,186,95232,0.48559900000691414
29384704,638976,20094976,101528367,144925,187,95744,0.4611340999836102
29507584,638976,20250624,101970735,145700,188,96256,0.48844470002222806
29646848,638976,20398080,102429487,146475,189,96768,0.5436167999869213
29769728,647168,20553728,102871855,147250,190,97280,0.49104190000798553
29900800,647168,20594688,103232303,148025,191,97792,0.4889049999183044
30023680,647168,20594688,103510831,148800,192,98304,0.4956153000239283
30154752,655360,20594688,103805743,149575,193,98816,0.6500555999809876
30277632,655360,20594688,104108847,150350,194,99328,0.633683199994266
30400512,655360,20594688,104395567,151125,195,99840,0.482621300034225
30523392,663552,20594688,104706863,151900,196,100352,0.5033551000524312
30654464,663552,20594688,104993583,152675,197,100864,0.48870930005796254
30777344,663552,20594688,105280303,153450,198,101376,0.505655899993144
30916608,671744,20594688,105607983,154225,199,101888,0.4921620999230072
31039488,671744,20594688,105894703,155000,200,102400,0.482292199973017
31162368,671744,20594688,106189615,155775,201,102912,0.4799927999265492
31285248,679936,20602880,106574639,156550,202,103424,0.4914829999906942
31424512,679936,20602880,107000623,157325,203,103936,0.5729431000072509
32595968,696320,20611072,108442415,158100,204,104448,0.5295847000088543
32735232,704512,20611072,108884783,158875,205,104960,0.521773700020276
32858112,704512,20611072,109261615,159650,206,105472,0.4868233000161126
32989184,704512,20619264,109654831,160425,207,105984,0.47611659998074174
33120256,712704,20627456,110031663,161200,208,106496,0.4952882000943646
33243136,712704,20635648,110392111,161975,209,107008,0.5043718999950215
33366016,712704,20684800,110801711,162750,210,107520,0.5243523999815807
33488896,720896,20824064,111358767,163525,211,108032,0.5742741000140086
33611776,720896,20979712,111858479,164300,212,108544,0.4854044000385329
33734656,720896,21135360,112358191,165075,213,109056,0.4969831000780687
33873920,729088,21274624,112890671,165850,214,109568,0.49423780001234263
34004992,729088,21422080,113349423,166625,215,110080,0.4919803999364376
34119680,729088,21577728,113808175,167400,216,110592,0.48807020008098334
34250752,737280,21733376,114266927,168175,217,111104,0.47183019993826747
34381824,737280,21872640,114709295,168950,218,111616,0.5091790000442415
34512896,737280,22020096,115176239,169725,219,112128,0.4958312000380829
34635776,745472,22175744,115634991,170500,220,112640,0.5445752999512479
34766848,745472,22339584,116101935,171275,221,113152,0.666440499946475
34889728,745472,22495232,116544303,172050,222,113664,0.49467489996459335
35012608,753664,22667264,117011247,172825,223,114176,0.5144584999652579
35135488,753664,22814720,117453615,173600,224,114688,0.5110532999970019
35258368,753664,22962176,117887791,174375,225,115200,0.49667370005045086
35381248,770048,23126016,118371119,175150,226,115712,0.5698493999661878
35504128,770048,23298048,118854447,175925,227,116224,0.49183089996222407
35635200,770048,23453696,119305007,176700,228,116736,0.46494640002492815
35774464,778240,23625728,119804719,177475,229,117248,0.5377293999772519
35897344,778240,23789568,120255279,178250,230,117760,0.5308482999680564
36044800,778240,23961600,120754991,179025,231,118272,0.5473408000543714
36159488,786432,24133632,121197359,179800,232,118784,0.49398639996070415
36298752,786432,24322048,121688879,180575,233,119296,0.464912399998866
36421632,786432,24494080,122172207,181350,234,119808,0.5015023000305519
36560896,794624,24674304,122655535,182125,235,120320,0.5420021000318229
36683776,794624,24838144,123114287,182900,236,120832,0.49965479993261397
36806656,794624,25026560,123589423,183675,237,121344,0.5246057000476867
36937728,802816,25157632,124023599,184450,238,121856,0.48082609998527914
37060608,802816,25329664,124490543,185225,239,122368,0.4965961000416428
37191680,802816,25419776,124875567,186000,240,122880,0.4943130000028759
37314560,811008,25419776,125195055,186775,241,123392,0.6267155000241473
37445632,811008,25419776,125473583,187550,242,123904,0.5236924999626353
37568512,811008,25419776,125752111,188325,243,124416,0.536552399978973
37691392,819200,25419776,126071599,189100,244,124928,0.4868130999384448
37830656,819200,25419776,126374703,189875,245,125440,0.5637624999508262
37953536,819200,25419776,126669615,190650,246,125952,0.5082778000505641
38084608,827392,25419776,126964527,191425,247,126464,0.46184420003555715
38223872,827392,25419776,127275823,192200,248,126976,0.4917241999646649
38346752,827392,25419776,127570735,192975,249,127488,0.48490120004862547
38469632,835584,25419776,127865647,193750,250,128000,0.5056323000462726
38608896,835584,25419776,128176943,194525,251,128512,0.5144690999295563
38739968,835584,25419776,128471855,195300,252,129024,0.4830869999714196
38862848,843776,25419776,128766767,196075,253,129536,0.47965909994672984
40050688,843776,25427968,130134831,196850,254,130048,0.4826628998853266
40173568,843776,25427968,130413359,197625,255,130560,0.48792770004365593
40312832,851968,25436160,130765615,198400,256,131072,0.5184944000793621
40435712,851968,25444352,131044143,199175,257,131584,0.49033190007321537
40607744,851968,25460736,131388207,199950,258,132096,0.49498850002419204
40763392,860160,25468928,131756847,200725,259,132608,0.5052050000522286
40960000,860160,25493504,132133679,201500,260,133120,0.49788459995761514
41148416,860160,25509888,132510511,202275,261,133632,0.5645045000128448
41304064,868352,25526272,132846383,203050,262,134144,0.501322399941273
41443328,868352,25542656,133174063,203825,263,134656,0.4817625000141561
41623552,868352,25673728,133657391,204600,264,135168,0.49555019999388605
41787392,876544,25853952,134173487,205375,265,135680,0.5027115000411868
41984000,876544,26017792,134689583,206150,266,136192,0.5157842000480741
42131456,876544,26189824,135189295,206925,267,136704,0.4894980000099167
42287104,884736,26337280,135664431,207700,268,137216,0.5283723999746144
42426368,884736,26509312,136147759,208475,269,137728,0.50927010003943
42606592,884736,26664960,136647471,209250,270,138240,0.47605359996668994
42754048,892928,26828800,137122607,210025,271,138752,0.5066706999205053
42917888,892928,27009024,137646895,210800,272,139264,0.5073619999457151
43073536,892928,27172864,138122031,211575,273,139776,0.5309290000004694
43270144,901120,27344896,138687279,212350,274,140288,0.49030770000535995
43409408,901120,27525120,139170607,213125,275,140800,0.544855699990876
43540480,901120,27721728,139645743,213900,276,141312,0.4945788999320939
43696128,909312,27918336,140186415,214675,277,141824,0.5015741999959573
43835392,909312,28073984,140653359,215450,278,142336,0.5019979000790045
44040192,909312,28278784,141234991,216225,279,142848,0.4770806999877095
44195840,917504,28483584,141759279,217000,280,143360,0.5276171000441536
44318720,917504,28696576,142258991,217775,281,143872,0.5091594000114128
44474368,917504,28876800,142775087,218550,282,144384,0.5074626000132412
44638208,925696,29106176,143332143,219325,283,144896,0.5080815000692382
44818432,925696,29302784,143897391,220100,284,145408,0.5009721999522299
44957696,925696,29491200,144380719,220875,285,145920,0.5040617999620736
45113344,933888,29663232,144872239,221650,286,146432,0.5006774000357836
45228032,933888,29884416,145388335,222425,287,146944,0.4945605000248179
45367296,933888,30089216,145896239,223200,288,147456,0.49381359992548823
45506560,942080,30285824,146420527,223975,289,147968,0.5103106000460684
45654016,942080,30441472,146887471,224750,290,148480,0.5113424999872223
45834240,942080,30646272,147419951,225525,291,148992,0.5352146999211982
45973504,950272,30851072,148001583,226300,292,149504,0.7267297999933362
46112768,950272,31055872,148517679,227075,293,150016,0.7349723000079393
46227456,950272,31227904,148976431,227850,294,150528,0.6520586999831721
46358528,958464,31375360,149426991,228625,295,151040,0.5159303999971598
46489600,958464,31580160,149918511,229400,296,151552,0.504771800013259
46612480,958464,31768576,150410031,230175,297,152064,0.4942505999933928
46735360,966656,31940608,150868783,230950,298,152576,0.531952099991031
46866432,966656,32145408,151384879,231725,299,153088,0.5858363000443205
47005696,966656,32325632,151868207,232500,300,153600,0.5072964000282809
47128576,983040,32522240,152359727,233275,301,154112,0.4802718000719324
47259648,983040,32710656,152859439,234050,302,154624,0.4938815999776125
47398912,983040,32882688,153334575,234825,303,155136,0.5147030000807717
47521792,991232,33071104,153834287,235600,304,155648,0.49134830001275986
48709632,991232,33275904,155382575,236375,305,156160,0.49837100005242974
48824320,991232,33456128,155841327,237150,306,156672,0.49844440002925694
48947200,999424,33644544,156332847,237925,307,157184,0.49701930000446737
49078272,999424,33767424,158847791,238700,308,157696,0.507324600010179
49217536,999424,33767424,159175471,239475,309,158208,0.5237986000720412
49340416,1007616,33767424,159462191,240250,310,158720,0.47718749998603016
49471488,1007616,33767424,159740719,241025,311,159232,0.5008557999972254
49594368,1007616,33767424,160052015,241800,312,159744,0.46588229993358254
49717248,1015808,33767424,160346927,242575,313,160256,0.4760214000707492
49848320,1015808,33767424,160650031,243350,314,160768,0.4913008000003174
49971200,1015808,33767424,160936751,244125,315,161280,0.48207549995277077
50110464,1024000,33767424,161239855,244900,316,161792,0.4970179999945685
50241536,1024000,33767424,161551151,245675,317,162304,0.4961119999643415
50372608,1024000,33767424,161846063,246450,318,162816,0.5050503000384197
50503680,1032192,33767424,162165551,247225,319,163328,0.508618799969554
50618368,1032192,33767424,162444079,248000,320,163840,0.5013156000059098
50757632,1032192,33767424,162738991,248775,321,164352,0.5943862000713125
50880512,1040384,33767424,163042095,249550,322,164864,0.5224567000987008
51019776,1040384,33767424,163345199,250325,323,165376,0.5047996999928728
51142656,1040384,33767424,163648303,251100,324,165888,0.4820674000075087
51281920,1048576,33767424,163959599,251875,325,166400,0.5006329000461847
51404800,1048576,33775616,164238127,252650,326,166912,0.4904460000107065
51535872,1048576,33783808,164565807,253425,327,167424,0.49788319994695485
51675136,1056768,33783808,164877103,254200,328,167936,0.4952500000363216
51806208,1056768,33792000,165188399,254975,329,168448,0.49682800006121397
51929088,1056768,33800192,165475119,255750,330,168960,0.5042833000188693
52051968,1064960,33824768,165802799,256525,331,169472,0.4771347000496462
52183040,1064960,33857536,166138671,257300,332,169984,0.5009293000912294
52338688,1064960,33873920,166466351,258075,333,170496,0.5175922999624163
52461568,1073152,33890304,166802223,258850,334,171008,0.5027700000209734
52600832,1073152,33914880,167129903,259625,335,171520,0.5066528000170365
52723712,1073152,33947648,167433007,260400,336,172032,0.5011047000298277
52846592,1081344,33947648,167744303,261175,337,172544,0.5275718999328092
52969472,1081344,33964032,168055599,261950,338,173056,0.5925119000021368
53108736,1081344,33988608,168391471,262725,339,173568,0.5239341000560671
53231616,1089536,34013184,168710959,263500,340,174080,0.524578700074926
53354496,1089536,34119680,169087791,264275,341,174592,0.49487169994972646
53501952,1089536,34275328,169587503,265050,342,175104,0.4713828000240028
53624832,1097728,34422784,170021679,265825,343,175616,0.4799537999788299
53747712,1097728,34586624,170480431,266600,344,176128,0.499742400017567
53870592,1097728,34750464,170930991,267375,345,176640,0.4967457000166178
54001664,1105920,34897920,171381551,268150,346,177152,0.4870666000060737
54140928,1105920,35053568,171856687,268925,347,177664,0.49268139991909266
54255616,1105920,35250176,172315439,269700,348,178176,0.5054684000788257
54386688,1114112,35414016,172815151,270475,349,178688,0.5311189000494778
54517760,1114112,35577856,173265711,271250,350,179200,0.5075893000466749
54657024,1114112,35749888,173724463,272025,351,179712,0.4902299999957904
54779904,1122304,35889152,174175023,272800,352,180224,0.5091032999334857
54910976,1122304,36044800,174633775,273575,353,180736,0.5248184000374749
55050240,1122304,36192256,175092527,274350,354,181248,0.5537147000432014
55173120,1130496,36364288,175551279,275125,355,181760,0.4689348000101745
56360960,1130496,36503552,177042223,275900,356,182272,0.5236032999819145
56483840,1130496,36691968,177541935,276675,357,182784,0.48994100000709295
56606720,1138688,36839424,177967919,277450,358,183296,0.5043907000217587
56729600,1138688,37011456,178443055,278225,359,183808,0.5044219999108464
56860672,1138688,37167104,178893615,279000,360,184320,0.5036381999962032
56991744,1146880,37355520,179376943,279775,361,184832,0.5061312000034377
57122816,1146880,37519360,179860271,280550,362,185344,0.487239700043574
57245696,1146880,37691392,180310831,281325,363,185856,0.5074520000489429
57368576,1155072,37855232,180785967,282100,364,186368,0.5055926999775693
57499648,1155072,38002688,181228335,282875,365,186880,0.4844631999731064
57769984,2236416,38191104,182915887,284206,367,187392,0.5035516999196261
57884672,2244608,38330368,183366447,284981,368,187904,0.5016516000032425
58015744,2244608,38477824,183808815,285756,369,188416,0.5055597999598831
58138624,2260992,38617088,184259375,286531,370,188928,0.5128945999313146
58261504,2260992,38764544,184685359,287306,371,189440,0.661041000043042
58400768,2260992,38928384,185152303,288081,372,189952,0.5268145999871194
58531840,2260992,39108608,185652015,288856,373,190464,0.5355143999913707
58671104,2260992,39256064,186086191,289631,374,190976,0.5346990999532863
58802176,2260992,39403520,186553135,290406,375,191488,0.5052557999733835
58933248,2260992,39550976,186987311,291181,376,192000,0.5160884000360966
59056128,2260992,39706624,187421487,291956,377,192512,0.5222115000942722
59195392,2260992,39854080,187896623,292731,378,193024,0.4701825000811368
59318272,2260992,40001536,188322607,293506,379,193536,0.49378999997861683
59441152,2260992,40165376,188789551,294281,380,194048,0.4976353000383824
59588608,2260992,40337408,189264687,295056,381,194560,0.48642920004203916
59711488,2260992,40484864,189698863,295831,382,195072,0.6952005000784993
59842560,2260992,40665088,190190383,296606,383,195584,0.6867701000301167
59965440,2260992,40828928,190632751,297381,384,196096,0.49304500001017004
60096512,2260992,40984576,193196847,298156,385,196608,0.512503799982369
60227584,2260992,41156608,193663791,298931,386,197120,0.4881920999614522
60366848,2260992,41295872,194089775,299706,387,197632,0.49309609993360937
60489728,2269184,41451520,194573103,300481,388,198144,0.49057399993762374
60612608,2269184,41590784,194982703,301256,389,198656,0.5043946000514552
60760064,2269184,41590784,195310383,302031,390,199168,0.5970816999906674
60882944,2269184,41590784,195597103,302806,391,199680,0.49821370001882315
61022208,2269184,41590784,195892015,303581,392,200192,0.5060860000085086
61136896,2269184,41590784,196195119,304356,393,200704,0.507475099992007
61267968,2269184,41590784,196481839,305131,394,201216,0.5046201000222936
61399040,2269184,41590784,196793135,305906,395,201728,0.4965305000077933
61521920,2269184,41590784,197071663,306681,396,202240,0.4896790999919176
61644800,2269184,41590784,197358383,307456,397,202752,0.5007532999152318
61775872,2269184,41590784,197669679,308231,398,203264,0.517752300016582
61898752,2269184,41590784,197948207,309006,399,203776,0.5211762000108138
62021632,2269184,41590784,198259503,309781,400,204288,0.5322990999557078
62152704,2269184,41590784,198546223,310556,401,204800,0.5096716000698507
62291968,2269184,41590784,198841135,311331,402,205312,0.5291013999376446
62414848,2269184,41590784,199234351,312106,403,205824,0.5135968000395223
62554112,2269184,41598976,199652143,312881,404,206336,0.5089308999013156
62676992,2269184,41607168,200045359,313656,405,206848,0.5216522000264376
64905216,2269184,41607168,202511151,314431,406,207360,0.5016837000148371
65036288,2269184,41607168,202879791,315206,407,207872,0.5063916000071913
65175552,2269184,41607168,203346735,315981,408,208384,0.5597325999988243
65298432,2269184,41607168,203748143,316756,409,208896,0.5204052999615669
65421312,2269184,41615360,204157743,317531,410,209408,0.5063337000319734
65544192,2269184,41615360,204542767,318306,411,209920,0.6127554000122473
65667072,2269184,41615360,204911407,319081,412,210432,0.5143753999145702
65806336,2269184,41615360,205312815,319856,413,210944,0.5370065999450162
65921024,2269184,41615360,205706031,320631,414,211456,0.5045029999455437
66068480,2269184,41623552,206091055,321406,415,211968,0.49579820001963526
66207744,2269184,41623552,206459695,322181,416,212480,0.5025964000960812
66330624,2269184,41623552,206787375,322956,417,212992,0.49866370006930083
66461696,2269184,41648128,207237935,323731,418,213504,0.5622993999859318
66576384,2269184,41648128,207541039,324506,419,214016,0.4927677999949083
66715648,2269184,41656320,207942447,325281,420,214528,0.5065312000224367
66838528,2269184,41672704,208343855,326056,421,215040,0.5069028999423608
66969600,2269184,41689088,208696111,326831,422,215552,0.5126446000067517
67092480,2269184,41713664,209089327,327606,423,216064,0.5927818000782281
67223552,2269184,41730048,209408815,328381,424,216576,0.5134769999422133
67362816,2269184,41746432,209834799,329156,425,217088,0.536053100018762
67493888,2269184,41771008,210203439,329931,426,217600,0.5217319999355823
67633152,2269184,41787392,210506543,330706,427,218112,0.5172246999572963
67764224,2269184,41861120,210932527,331481,428,218624,0.48258690000511706
67895296,2269184,42000384,211407663,332256,429,219136,0.5151791999815032
68018176,2269184,42131456,211858223,333031,430,219648,0.519418100011535
68157440,2269184,42295296,212357935,333806,431,220160,0.5212928000837564
68288512,2269184,42459136,212800303,334581,432,220672,0.5375496000051498
68419584,2269184,42606592,213316399,335356,433,221184,0.5451290999772027
