nodes_table_size,root_table_size,poids_table_size,db_size,nodes_count,root_count,poids_count,tree_build_time
50921472,802816,25468928,137605935,245520,240,122880,0.9069157000049017
51101696,811008,25681920,138195759,246543,241,123392,0.7644939000019804
51273728,811008,25870336,138703663,247566,242,123904,0.7611563999962527
51437568,811008,26066944,139219759,248589,243,124416,0.787097200001881
51609600,819200,26247168,139768623,249612,244,124928,0.7860923999978695
51781632,819200,26468352,140325679,250635,245,125440,0.7543929999956163
51945472,819200,26492928,140686127,251658,246,125952,0.767348099994706
52125696,827392,26492928,141030191,252681,247,126464,0.7761289999980363
52305920,827392,26492928,141382447,253704,248,126976,0.7775376999998116
52461568,827392,26492928,141710127,254727,249,127488,0.763396800000919
52649984,835584,26492928,142070575,255750,250,128000,0.7490420999965863
52822016,835584,26492928,142414639,256773,251,128512,0.7555596000020159
52985856,835584,26492928,142742319,257796,252,129024,0.7718425999992178
53174272,843776,26492928,143102767,258819,253,129536,0.7588819000011426
53329920,843776,26492928,143430447,259842,254,130048,0.778711500002828
53501952,843776,26492928,143758127,260865,255,130560,0.7934530999991694
53690368,851968,26492928,144151343,261888,256,131072,0.7892882000014652
53854208,851968,26492928,144462639,262911,257,131584,1.1834823000026518
54026240,851968,26492928,144790319,263934,258,132096,0.7676725999990595
54206464,860160,26501120,145183535,264957,259,132608,0.7746697999973549
54370304,860160,26501120,145503023,265980,260,133120,0.7780389999970794
54542336,860160,26533888,145879855,267003,261,133632,0.8798886000004131
54722560,868352,26533888,146223919,268026,262,134144,0.9412637999994331
54886400,868352,26533888,146559791,269049,263,134656,1.0263138000009349
55058432,868352,26542080,146912047,270072,264,135168,0.8916065000012168
55238656,876544,26574848,147297071,271095,265,135680,1.0070409999971162
55410688,876544,26591232,147641135,272118,266,136192,0.9742329000000609
55582720,876544,26599424,148001583,273141,267,136704,0.8567253000001074
55754752,884736,26648576,148394799,274164,268,137216,0.9196458000005805
55926784,884736,26689536,148779823,275187,269,137728,0.9871426000026986
57139200,884736,26714112,150180655,276210,270,138240,0.9124102999994648
57327616,892928,26755072,150573871,277233,271,138752,0.9112563000016962
57499648,892928,26894336,151065391,278256,272,139264,0.9224060000051395
57655296,892928,27082752,151565103,279279,273,139776,1.012823400000343
57835520,901120,27254784,152113967,280302,274,140288,0.9608280000029481
58007552,901120,27418624,152613679,281325,275,140800,0.9975560999955633
58171392,901120,27590656,153097007,282348,276,141312,0.7869513999976334
58359808,909312,27787264,153670447,283371,277,141824,0.7922772999954759
58523648,909312,27992064,154211119,284394,278,142336,0.781656799998018
58687488,909312,28180480,154735407,285417,279,142848,0.793738200001826
58875904,917504,28360704,155267887,286440,280,143360,0.8626445000045351
59039744,917504,28565504,155800367,287463,281,143872,0.7775733000016771
59211776,917504,28770304,156357423,288486,282,144384,0.7976433999938308
59392000,925696,28950528,156881711,289509,283,144896,0.778616299998248
59555840,925696,29171712,157455151,290532,284,145408,0.8227384999991045
59727872,925696,29376512,157987631,291555,285,145920,0.7881557000000612
59916288,933888,29540352,158503727,292578,286,146432,0.9782864000007976
60080128,933888,29704192,159011631,293601,287,146944,0.8121040999976685
60243968,933888,29917184,159552303,294624,288,147456,0.8313072999953874
60424192,942080,30089216,160092975,295647,289,147968,0.8996373999980278
60596224,942080,30261248,160600879,296670,290,148480,0.7545718000037596
60768256,942080,30416896,161076015,297693,291,148992,0.8628451000040513
60948480,950272,30613504,161690415,298716,292,149504,0.7968327999988105
61112320,950272,30818304,162231087,299739,293,150016,0.8061118000041461
61284352,950272,30982144,162738991,300762,294,150528,0.7883790000050794
61464576,958464,31162368,163271471,301785,295,151040,0.7682415999952354
61636608,958464,31350784,163787567,302808,296,151552,0.7867975999979535
61800448,958464,31522816,164303663,303831,297,152064,0.8745825000005425
61972480,966656,31678464,164795183,304854,298,152576,0.7513273000004119
62144512,966656,31842304,165311279,305877,299,153088,0.901335199996538
62308352,966656,32030720,165827375,306900,300,153600,0.7523910999952932
62488576,983040,32219136,166368047,307923,301,154112,0.7174149999991641
62660608,983040,32407552,166908719,308946,302,154624,0.7705570999969495
62816256,983040,32612352,167433007,309969,303,155136,0.7256902000008267
63004672,991232,32776192,167973679,310992,304,155648,0.9123428000020795
63176704,991232,32931840,168457007,312015,305,156160,0.7678806000039913
63340544,991232,33103872,168956719,313038,306,156672,0.7581371999986004
63520768,999424,33275904,169489199,314061,307,157184,0.7524650000050315
65789952,999424,33447936,174191407,315084,308,157696,0.7487218000023859
65961984,999424,33628160,174732079,316107,309,158208,0.7679898999995203
66150400,1007616,33824768,175280943,317130,310,158720,0.7384642999968491
66314240,1007616,34013184,175780655,318153,311,159232,0.762511100001575
66478080,1007616,34168832,176288559,319176,312,159744,0.7888101000062306
66666496,1015808,34324480,176804655,320199,313,160256,0.7595781000054558
66830336,1015808,34373632,177189679,321222,314,160768,0.7702742999972543
67002368,1015808,34373632,177525551,322245,315,161280,0.7639001999996253
67182592,1024000,34373632,177869615,323268,316,161792,0.7783617999957642
67346432,1024000,34373632,178213679,324291,317,162304,0.7655881000027875
67518464,1024000,34373632,178549551,325314,318,162816,0.767350100002659
67698688,1032192,34373632,178918191,326337,319,163328,0.7921375000005355
67870720,1032192,34373632,179254063,327360,320,163840,0.9468828999961261
68042752,1032192,34373632,179581743,328383,321,164352,0.7327702999973553
68214784,1040384,34373632,179933999,329406,322,164864,0.7535167999958503
68395008,1040384,34373632,180278063,330429,323,165376,0.8169482000012067
68558848,1040384,34373632,180622127,331452,324,165888,0.7844780000013998
68739072,1048576,34373632,180974383,332475,325,166400,0.8096670999948401
68911104,1048576,34373632,181293871,333498,326,166912,0.8230899000045611
69066752,1048576,34373632,181637935,334521,327,167424,0.757603799997014
69246976,1056768,34373632,181990191,335544,328,167936,0.7611223999992944
69419008,1056768,34373632,182334255,336567,329,168448,0.7880529999965802
69582848,1056768,34373632,182653743,337590,330,168960,0.739772399996582
69771264,1064960,34373632,183022383,338613,331,169472,0.8036729999948875
69935104,1064960,34373632,183358255,339636,332,169984,0.7497499000019161
70098944,1064960,34373632,183677743,340659,333,170496,0.8037837000010768
70287360,1073152,34381824,184070959,341682,334,171008,0.7730605999968247
70451200,1073152,34398208,184415023,342705,335,171520,0.7401304000013624
70623232,1073152,34398208,184734511,343728,336,172032,0.737523499999952
70803456,1081344,34398208,185103151,344751,337,172544,0.7564734000043245
70967296,1081344,34406400,185447215,345774,338,173056,0.7441140999944764
71139328,1081344,34422784,185807663,346797,339,173568,0.7662286999984644
71327744,1089536,34422784,186168111,347820,340,174080,0.7365540999962832
71491584,1089536,34447360,186503983,348843,341,174592,0.742041400000744
71655424,1089536,34447360,186864431,349866,342,175104,0.828674399999727
71835648,1097728,34455552,187216687,350889,343,175616,0.7523033999968902
72015872,1097728,34471936,187585327,351912,344,176128,0.7972292999984347
72187904,1097728,34504704,187953967,352935,345,176640,0.7597647000002326
72359936,1105920,34529280,188322607,353958,346,177152,0.7569713999982923
72531968,1105920,34635776,188781359,354981,347,177664,0.7424401000025682
72704000,1105920,34766848,189231919,356004,348,178176,0.7632067000013194
72884224,1114112,34922496,189772591,357027,349,178688,0.7518129999953089
73064448,1114112,35061760,190247727,358050,350,179200,0.7603378000058001
73220096,1114112,35225600,190714671,359073,351,179712,0.7497178999983589
73400320,1122304,35381248,191238959,360096,352,180224,0.7510161999962293
73572352,1122304,35528704,191730479,361119,353,180736,0.8589713999972446
73736192,1122304,35676160,192213807,362142,354,181248,0.8044645000045421
73916416,1130496,35807232,192688943,363165,355,181760,0.7964455999972415
74080256,1130496,35946496,193155887,364188,356,182272,0.7502879000021494
74244096,1130496,36126720,193688367,365211,357,182784,0.7642150000028778
74432512,1138688,36257792,194163503,366234,358,183296,0.7436416999989888
74604544,1138688,36388864,194646831,367257,359,183808,0.931081599999743
74768384,1138688,36544512,195130159,368280,360,184320,0.7310184999951161
74948608,1146880,36691968,195621679,369303,361,184832,0.7833370000007562
75112448,1146880,36831232,196113199,370326,362,185344,0.6989040999978897
75284480,1146880,36970496,196580143,371349,363,185856,0.8572671000001719
75472896,1155072,37109760,197096239,372372,364,186368,1.0136482000016258
75636736,1155072,37273600,197587759,373395,365,186880,0.7455071000003954
75972608,2236416,37429248,199308079,375155,367,187392,0.9883633999997983
76144640,2252800,37576704,199832367,376178,368,187904,0.9069572999942466
76316672,2252800,37715968,200307503,377201,369,188416,0.9265784999952302
76488704,2252800,37879808,200815407,378224,370,188928,0.8256876000014017
76660736,2252800,38051840,201315119,379247,371,189440,0.7625808999946457
76832768,2252800,38191104,201790255,380270,372,189952,0.7578745999999228
77012992,2252800,38322176,202289967,381293,373,190464,0.7837729000020772
77185024,2252800,38477824,202765103,382316,374,190976,0.7410531999994419
77357056,2252800,38625280,203273007,383339,375,191488,0.7247537000002922
77537280,2252800,38780928,203764527,384362,376,192000,0.7853729999987991
77701120,2252800,38936576,204239663,385385,377,192512,0.7072142999968491
77864960,2252800,39108608,204763951,386408,378,193024,0.7401977000045008
78045184,2252800,39264256,205255471,387431,379,193536,0.8060169000018504
78217216,2252800,39444480,205787951,388454,380,194048,0.7443731000021216
78389248,2252800,39591936,206263087,389477,381,194560,0.7566404999961378
78561280,2252800,39755776,206762799,390500,382,195072,1.6782365000035497
78733312,2252800,39911424,207270703,391523,383,195584,0.7609781999999541
78897152,2252800,40050688,207729455,392546,384,196096,0.7692274000000907
81133568,2252800,40198144,212390703,393569,385,196608,0.7810085000019171
81305600,2252800,40345600,212874031,394592,386,197120,0.7937852000031853
81469440,2252800,40501248,213340975,395615,387,197632,0.7764545999962138
81649664,2260992,40656896,213881647,396638,388,198144,0.7793231999967247
81821696,2260992,40828928,214373167,397661,389,198656,0.8304170999981579
81993728,2260992,40976384,214872879,398684,390,199168,0.7342501000021002
82165760,2260992,41140224,215372591,399707,391,199680,0.7211666999937734
82337792,2260992,41295872,215855919,400730,392,200192,0.7295302999991691
82501632,2260992,41353216,216265519,401753,393,200704,0.8051357000003918
82681856,2260992,41353216,216601391,402776,394,201216,0.7546780000047875
82853888,2260992,41353216,216953647,403799,395,201728,0.7478763999970397
83009536,2260992,41353216,217264943,404822,396,202240,0.8048408000031486
83189760,2260992,41353216,217609007,405845,397,202752,0.7277874999999767
83361792,2260992,41353216,217961263,406868,398,203264,0.8616219000032288
83525632,2260992,41353216,218280751,407891,399,203776,0.7121676000024308
83714048,2260992,41353216,218657583,408914,400,204288,0.7903762999994797
83902464,2260992,41353216,219001647,409937,401,204800,0.7311906999966595
84164608,2260992,41353216,219419439,410960,402,205312,0.7951260000045295
84426752,2260992,41353216,219935535,411983,403,205824,0.7295547000030638
84705280,2260992,41353216,220435247,413006,404,206336,0.7491860000009183
84942848,2260992,41353216,220893999,414029,405,206848,0.774184800000512
85213184,2260992,41353216,221385519,415052,406,207360,0.7368141999977524
85450752,2260992,41353216,221901615,416075,407,207872,0.720404799998505
85712896,2260992,41353216,222507823,417098,408,208384,0.7875539999949979
85991424,2260992,41353216,223073071,418121,409,208896,0.8082840999995824
86261760,2260992,41353216,223630127,419144,410,209408,0.8623959999968065
86474752,2260992,41353216,224097071,420167,411,209920,0.7727688000013586
86728704,2260992,41353216,224564015,421190,412,210432,0.7688162999984343
86990848,2260992,41353216,225121071,422213,413,210944,0.7402940000029048
87171072,2260992,41369600,225538863,423236,414,211456,0.7550660999986576
87441408,2260992,41377792,226104111,424259,415,211968,0.6942122999971616
87719936,2260992,41377792,226620207,425282,416,212480,0.7505114000014146
87973888,2260992,41377792,227119919,426305,417,212992,0.7319018999987748
88236032,2260992,41385984,227676975,427328,418,213504,0.7427382000023499
88457216,2260992,41385984,228102959,428351,419,214016,0.7225997999994433
88686592,2260992,41394176,228594479,429374,420,214528,0.7631894000005559
88875008,2260992,41394176,229020463,430397,421,215040,0.8037247999964166
89120768,2260992,41394176,229479215,431420,422,215552,0.7134816000034334
89300992,2260992,41402368,229888815,432443,423,216064,0.7197339999984251
89571328,2260992,41402368,230331183,433466,424,216576,0.8158293000014964
89792512,2260992,41410560,230798127,434489,425,217088,0.7418314000024111
89972736,2260992,41426944,231207727,435512,426,217600,0.7519115999966743
90193920,2260992,41443328,231641903,436535,427,218112,0.7458312000017031
90415104,2260992,41459712,232133423,437558,428,218624,0.752177300004405
90595328,2260992,41459712,232526639,438581,429,219136,0.7405096999937086
90783744,2260992,41484288,232977199,439604,430,219648,0.7324277000006987
90980352,2260992,41623552,233517871,440627,431,220160,0.7535277000060887
91185152,2260992,41754624,234009391,441650,432,220672,0.7771008999989135
91439104,2260992,41902080,234640175,442673,433,221184,0.7585271000061766
